单间 | 月付无中介 四河地铁口水印城御景台凯华丽景建安公司宿,华阳,700,https://cd.58.com/hezu/41701693389319x.shtml?houseId=1415775069510669&shangquan=huayang&shangquanId=12344&dataSource=2&legourl=//legoclick.58.com/jump?target=szqWua3draOWUvYfpARlIitYnH0knHmOn1n3rHnQrg980v6YUykKuad-myNLmHubPBYknjbvsHELPW9VrAc1rid-nANYPvc1uW7-PjDKPHcLrjEOP1E3n1D1P19KTHDYnHNLP1NkPWbdnHTvPWbKnHEvnjTKnHEvnjTKnikQnTDQnjbKnHN3PWTOnHDLPWbkn9DQnE7AEzdPsXXMMSpcfSi38Syc-SB6Jrh6VXpRVryEBrXMMSpLVSprb9DQTHDKTiYQTEDQnWEvnWE3rjDLrjcdPWbLP1bzTHmKTHDKrHRhnyPBuHEVP1cLuBYYnjczsyDLnvcVnjnQrycOPvNQuHuWTHDzPjmzPj93nH0OPj01n1cvnj9KnHcYPWcYrj9QP193PjEQrjTYrTDKTEDKTiYKTE7CIZwk01CfsvPbsWN3shPfUiqWpZRlIitKpjuPH1u_PbIoXD-EIbw_ib39mdRzu1YqTHcznB3znHN8rHD8rj0KnTDkTEDQsjDzTgVqTHDknjn1THDknjDdnjmKnvPbm17huH0VmymkuBYYnyR-sy76mvNVm1IbPvF6P1DkrAnYTEDkTEDKnTDQnjb_P1bvPzkQnWcLn9DzTHmvujTOn101nWTkuWNdmhn
单间 | 电信局家属院 4室1厅2卫 次卧 南北,春熙路,500,https://short.58.com/zd_p/fac2c065-b6e9-4f2c-a759-ef30b47cf492/?target=xu-16-xgk_ephv_57082914006358q-feykn&end=end&lego_ts=nHTksAEVuAnOn10OmWEVnWnvPaYYrHPbsy7Bm1TVPW93uW9zPHcvrHn3sjEQP1nOPWNkP103nWE1&shangquan=chunxilu&shangquanId=4517&dataSource=1
单间 | 一环路北三段10号 4室1厅2卫 次卧 南北,金牛万达,450,https://short.58.com/zd_p/ee785a6b-d0c6-4b03-b7b5-77439c8e9ab6/?target=xu-16-xgk_ephv_57082948362850q-feykn&end=end&lego_ts=nHTksAEVuAnOn10OmWEVnWnvPaYYrHPbsy7Bm1TVPW93uW9zPHcvrHn3sjEQP1nOPWT1nW9On1EL&shangquan=cdjnwd&shangquanId=15771&dataSource=1
整租 | 天府五街 软件园 嘉年华loft精装套一 拎包入住,南延线,1800,https://short.58.com/zd_p/608daf14-2f75-43a5-a907-e8b320b36be3/?target=xu-16-xgk_hvimob_57075936962874q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQP1DYPWc3PW9On1Dk&shangquan=nanyanxian&shangquanId=11489&dataSource=1
整租 | 一品天下0中介 7号线地铁口  可押一付一 独立卫浴,一品天下,1899,https://short.58.com/zd_p/6c6cb684-fc5c-492a-a376-5547766ae19d/?target=xu-16-xgk_hvimob_57589950457796q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQPjnvPWELnjEQnHm3&shangquan=yipintianxia&shangquanId=12951&dataSource=1
整租 | 无中介.费急租 高盛公馆天府世家精装套三孵化园金融城,金融城,5000,https://short.58.com/zd_p/06042fd7-f07c-4278-bdb4-8ae5010b7a60/?target=xu-16-xgk_hvimob_57086930809576q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQP1n3PWcLn10vPjD3&shangquan=cdjrc&shangquanId=15775&dataSource=1
整租 | 高升桥，免押金可月付，无中介，全新精装修，物业网络全,高升桥,850,https://short.58.com/zd_p/b57bca99-d6b1-4a92-88ed-9ce58bcee5d4/?target=xu-16-xgk_hvimob_57945102695055q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQPWTYPH0OrjmYP1EY&shangquan=gaoshengqiao&shangquanId=8283&dataSource=1
单间 | 新城吾悦广场 3室2厅2卫 次卧 东南,政务中心,450,https://short.58.com/zd_p/39f6e19f-a30f-4370-889d-279c5a9764b4/?target=xu-16-xgk_ephv_82544924697761q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjnOPjTkPWbkrjmQnH9d&shangquan=zwzxcd&shangquanId=33482&dataSource=1
单间 | 炜岸城 3室1厅2卫 次卧 南,大面,499,https://short.58.com/zd_p/d712ffa0-bc41-40e1-b67c-32a8a42cfe6f/?target=xu-16-xgk_ephv_57912280210738q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQPWNOrHnLrHNLnHc1&shangquan=damianzhen&shangquanId=13023&dataSource=1
整租 | 新南门地铁口（月付）(可短租）拎包入住(家电全）,新南门,500,https://short.58.com/zd_p/09bde6b0-23b7-4186-bb3b-24d38e87df19/?target=xu-16-xgk_hvimob_57073958609443q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQP1DzPWE1rj0vnjTz&shangquan=xinnanmen&shangquanId=11457&dataSource=1
整租 | 贵一点 好很多 租房不能只看底价广告 这有百套房源,人民北路,2800,https://short.58.com/zd_p/3a5431da-0ff1-4add-b62f-e2cf62af45c8/?target=xu-16-xgk_hvimob_57954543189208q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQPWEkPjTzPHnvrH01&shangquan=renminbeilu&shangquanId=12323&dataSource=1
整租 | 0中介 可月付 整租落地窗阳台房  临2号线一品天下,蜀汉路,1618,https://short.58.com/zd_p/697997b0-575c-4afc-b7ee-0bbc43e50863/?target=xu-16-xgk_hvimob_57979784777064q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQPWDvnHnknHDQP19k&shangquan=shuhanlu&shangquanId=8288&dataSource=1
整租 | 免押金！无中介 可月付 桐梓林地铁口附近精装套二 拎,航空路,1800,https://short.58.com/zd_p/6d6fd645-439a-441b-9bf5-cbf0703b0771/?target=xu-16-xgk_hvimob_57993970716113q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQPWmzPWDLnHN3PHNz&shangquan=hangkonglu&shangquanId=11464&dataSource=1
整租 | 总站片区 精装套一 家具家电齐全 带空调 交通便利,总站片区,1300,https://short.58.com/zd_p/156bcb50-1624-491a-bf39-bfc8fa59ef77/?target=xu-16-xgk_hvimob_57086640579852q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQP1n3rjTLPjDvn1EO&shangquan=zongzhanpianqu&shangquanId=13027&dataSource=1
整租 | 南湖锦苑二江寺地铁口精装修个人房源无中介费,华阳,1850,https://short.58.com/zd_p/9de78255-e04e-434e-93ef-44a82a4019a8/?target=xu-16-xgk_hvimob_57080298070542q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQP1nLrHm1P1DLPjTO&shangquan=huayang&shangquanId=12344&dataSource=1
单间 | 地铁2号线，龙泉政务中心旁边，个人房源,总站片区,350,https://short.58.com/zd_p/3a21311f-9b08-4b40-a334-89fe210b0112/?target=xu-16-xgk_ephv_57449783833412q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQnjTvnHnzn1cznjNO&shangquan=zongzhanpianqu&shangquanId=13027&dataSource=1
单间 | 果壳里的城 2室1厅1卫 其他 南,政务中心,380,https://short.58.com/zd_p/f1192f31-0423-4ade-8a43-cf30bcb8bfd9/?target=xu-16-xgk_ephv_57141786839257q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQPHTdnHn3n1cvrHEQ&shangquan=zwzxcd&shangquanId=33482&dataSource=1
单间 | 可月付 无中介 摩尔新世纪 缤纷广场 双华桥公交直达,华阳,450,https://short.58.com/zd_p/5645355f-ec86-4b9a-8220-2dd046ea9a8f/?target=xu-16-xgk_ephv_57085517862375q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQP1nYPjNQn19OnWDY&shangquan=huayang&shangquanId=12344&dataSource=1
整租 | 近地铁口！！时代天城精装房标准套一 2000月,南延线,2000,https://short.58.com/zd_p/b86a3cb3-3349-4727-afe8-4593381598e7/?target=xu-16-xgk_hvimob_57103241891361q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQPH0zrHTdn1mdnW9d&shangquan=nanyanxian&shangquanId=11489&dataSource=1
整租 | 海伦春天 3室2厅1卫,南湖,3300,https://short.58.com/zd_p/0a276ba1-96c9-4d6c-8c89-3438c2293e9a/?target=xu-16-xgk_hvimob_57192126512489q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQPHmOPHb3PjNOnjnv&shangquan=cdnanhugongyuan&shangquanId=25919&dataSource=1
整租 | 金牛万达，精装套一，诚意滴滴,金牛万达,2400,https://short.58.com/zd_p/cfa95e58-b7c3-482e-b99c-9a3615e9996c/?target=xu-16-xgk_hvimob_57080006545095q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQP1nLP103PjTYP1mY&shangquan=cdjnwd&shangquanId=15771&dataSource=1
整租 | 精装套二，带三台空调出租，租金1200，可季付，性价,大丰,1200,https://short.58.com/zd_p/ee4b85e1-1418-4823-9ee6-26c7a2be8934/?target=xu-16-xgk_hvimob_57907330014790q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQPW0QnWcLP1NknHmL&shangquan=dafengc&shangquanId=12590&dataSource=1
整租 | 风里雨里此好房可能不会等你 手慢无,马鞍路,2500,https://short.58.com/zd_p/fd098741-1c29-4fe5-be10-9915b3543d96/?target=xu-16-xgk_hvimob_57080539788995q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQP1nLPjcvnHn1PWmY&shangquan=caojiagang&shangquanId=11472&dataSource=1
整租 | 华润翡翠城四期 套三单卫 低楼层 居家装修 3000,成仁路,3000,https://short.58.com/zd_p/4de6fdf8-b9bb-4497-8e97-bbb5e58ec1f0/?target=xu-16-xgk_hvimob_57903220989668q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQPW0zrHbLPWnvrj91&shangquan=chengrenlu&shangquanId=11458&dataSource=1
整租 | 红星苑 1室0厅1卫,川音,1500,https://short.58.com/zd_p/b384db30-4bd9-4f70-97b0-b16a80d63715/?target=xu-16-xgk_hvimob_36435190237852q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjc3njcYPHmLrHcQn1EO&shangquan=cdcy&shangquanId=16056&dataSource=1
整租 | 盛世嘉苑 2室1厅1卫,中和,1800,https://short.58.com/zd_p/ebaf635d-1a66-4db6-aec1-6ba5fd779b51/?target=xu-16-xgk_hvimob_57039621695078q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQP1cvrjbdrjmYP1D1&shangquan=zhonghezhen&shangquanId=11984&dataSource=1
整租 | 恒大城精装套四双卫 家具家电齐全带空调 拎包入住 近,南熏大道,2600,https://short.58.com/zd_p/e0681a83-eb28-497b-879e-3e296bceb1bc/?target=xu-16-xgk_hvimob_54029061587107q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEkP1bvP19dPjnQPH0Q&shangquan=nanxundadao&shangquanId=11498&dataSource=1
整租 | 宽窄巷子旁 实业街 小通巷 标准套二 两台空调 配置,八宝街,2100,https://short.58.com/zd_p/97e57862-f246-4af4-9ae1-de47c648f509/?target=xu-16-xgk_hvimob_57080841060910q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQP1nLn1TdP19LPWNL&shangquan=babaojie&shangquanId=11469&dataSource=1
整租 | 河景三房 只有一套 随时看房 花样年美岸 保利锦江里,美年广场,4800,https://short.58.com/zd_p/8798593e-74dc-4b13-a02e-4e0cb142295c/?target=xu-16-xgk_hvimob_57922968832363q-feykn&end=end&lego_ts=nHTksAEVrHP-PWuhuhcVPHmLuiYYrywhsH9zrHDVrjm1uWIbrAD3PHcYsjEQPWbOPW91n1cOnW9z&shangquan=meingc&shangquanId=14641&dataSource=1
