整租 | 东辰附近|华润中央公园|居家精致装修两室|拎包入住|,九洲大道,1800,https://mianyang.58.com/zufang/41646813960708x.shtml?houseId=1408750502372361&shangquan=myjiuzhoudadao&shangquanId=15352&dataSource=2&legourl=//legoclick.58.com/jump?target=szqVpy78Xy78uz3draOWUvYfXMRhmyOMs1EQPWEvrjD1rHmkP1T3XaO1pZwVUT7bsyNzmynYnWbQsHwbPjmVPjNdriYOmhDzsyEYP1NLnvEzuWNdrTDvPjT3rHDOrjnLPHD3P9DKnHEkrj0dnjNknWnLnWnvnEDzPHTkTHcdnjTKnikQnTDznWNKnHN3PWTOnHE1n1c1rTDQnE7AEzdPsXXMMSpcfSi38Syc-SB6Jrh6VXpRVryEBrXMMSpLVSprb9DQTHDKTiYQTEDQnWEvPWT3nHNvnW0LnHTkPHEYTHmKTHDKmWb3myFbn1NVujTknzYYnHRhsH6BmW9VmWcQnyDzuj9zmHb3THDzPjmvnj9QPHmYnjcOnWbvPWEKnHcYPWmkrjDdPWnYrjnOnHEzPTDKTEDKTiYKTE7CIZwk01CfsvdGmyOOmyOMsWN3shPfUiqWpZRlIitKpjuPH1u_PbIoXD-EIbw_ib39mdRzu1YqTHcznB3znHN8rHD8rj0KnTDkTEDQsjDQTgVqTHDknjn1THDknjDdnjmKmvwBn1bkPvEVnHnQuaYYmvubsH9OnADVuyFBPH0zP10vuWndTEDkTEDKnTDznWN_PHEYnBkQPHnznTDzTH9OnHuhrAE3myDknHK-mvc
整租 | 耀森上景2室5楼精装带家具家电拎包入住,三台,834,https://short.58.com/zd_p/fc4bef1c-6f09-49d6-bf04-4b40dbcb0cd7/?target=kjmoamob-16-xgk_hvimob_57082889538654q-feykn&end=end&lego_ts=nHTksAEVmHDzryEvuAnVrjDvraYYPHwWsyDzujcVrj76uHn1PjR-uhuBsjEQP1nOn1nvPjc1rjEk&shangquan=stmystx&shangquanId=29873&dataSource=1
整租 | 富临东方广场 1300元 1室2厅1卫 精装修，环境,东方红大桥,1300,https://short.58.com/zd_p/cde04923-7df3-4f04-a378-36ecd426e06c/?target=kjmoamob-16-xgk_hvimob_57910177998357q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPWNLPHDQPWm1nWEQ&shangquan=mydfhdq&shangquanId=15341&dataSource=1
整租 | 海珂三千城豪装三室房子真实 期待您入住  随时欢迎看,火车站,1550,https://short.58.com/zd_p/445f6fb8-a7f2-4fef-ab27-aa7bf261eec8/?target=kjmoamob-16-xgk_hvimob_57150112050883q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPHELPHNOP1ELn1nz&shangquan=myhcz&shangquanId=14703&dataSource=1
整租 | 西园新城大学居 2室2厅1卫,九洲大道,1380,https://short.58.com/zd_p/855b30c8-2385-403b-a73e-6a4d8c168c03/?target=kjmoamob-16-xgk_hvimob_57905787320151q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPW0YnHnQnWbLPHEd&shangquan=myjiuzhoudadao&shangquanId=15352&dataSource=1
整租 | 友谊街 3室3厅1卫,塘汛,1500,https://short.58.com/zd_p/dda8b6b5-95a6-40e8-9a9a-fb3af463eead/?target=kjmoamob-16-xgk_hvimob_57884597862889q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQn1nkPjmQn19On1nv&shangquan=tangxun&shangquanId=14723&dataSource=1
整租 | 出租游仙区芙蓉汉城精装修三室两厅两卫带大平台,三医院,1800,https://short.58.com/zd_p/78eab6db-3bdb-4422-9e86-8fa91807b283/?target=kjmoamob-16-xgk_hvimob_57036002745114q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1c3P10OnHTYPHNk&shangquan=snyiy&shangquanId=14713&dataSource=1
整租 | 英郦庄园大3房 精装 从没出租过,石桥铺,2500,https://short.58.com/zd_p/84ce34e5-fa5f-41cd-970e-30ef356eaa1b/?target=kjmoamob-16-xgk_hvimob_57086543297414q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1n3PjTzrHmQnjNk&shangquan=shiqp&shangquanId=14722&dataSource=1
整租 | 新百盛旁富临大都会1室1厅1卫家私电器钥匙在手随时可,临园口,1200,https://short.58.com/zd_p/0ced92d7-48ad-48a3-96d9-5f15feded2da/?target=kjmoamob-16-xgk_hvimob_54737632759357q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEknHcQrjcOnHEvnWEQ&shangquan=linyk&shangquanId=14704&dataSource=1
整租 | 游仙区 欧家坝 六里村科学城旁 芙蓉金城 住家三室,欧家坝,1100,https://short.58.com/zd_p/ad9ebcac-3d7e-447d-aad2-695d7e5c836a/?target=kjmoamob-16-xgk_hvimob_57907258441104q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPW0QrHE1njTdPH0k&shangquan=oujb&shangquanId=14717&dataSource=1
整租 | 富临大都会豪华一室一厅，家具家电齐全随时看房，手慢无,临园口,1260,https://short.58.com/zd_p/099c1c7e-0174-4ccd-a44e-594251eed118/?target=kjmoamob-16-xgk_hvimob_57030114677674q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1cLPHNkrjDQrjDk&shangquan=linyk&shangquanId=14704&dataSource=1
整租 | 时代名城 精装修领包入住 凝祥晓月 温州商贸城,普明,1000.0,https://short.58.com/zd_p/ff96668a-ed79-4aa9-afe6-349593cb2827/?target=kjmoamob-16-xgk_hvimob_86170098587761q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjn3PHDLP1m1PjnQnH9d&shangquan=mypuming&shangquanId=15349&dataSource=1
整租 | 瑞天阳光居家两室，采光好，拎包入住,高水,1200,https://short.58.com/zd_p/703471a6-7cca-4fba-9ebf-542356c9ae6b/?target=kjmoamob-16-xgk_hvimob_57075861035572q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1DYn19dP1cYPjDO&shangquan=gaoshui&shangquanId=13270&dataSource=1
整租 | 市中心长虹国际城 精装阁楼一室一厅看房方便,跃进路,1500,https://short.58.com/zd_p/fd21d81b-f8dc-461f-b217-938a28fd2f91/?target=kjmoamob-16-xgk_hvimob_57089667910524q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1nvrj9QPWNLPjbk&shangquan=yuejl&shangquanId=14712&dataSource=1
整租 | 少年宫 5楼中装家电齐全  3室2厅1卫  租800,三台,667,https://short.58.com/zd_p/ce869ade-1f7e-4c22-88e5-4d6d1a8b0264/?target=kjmoamob-16-xgk_hvimob_57081243458275q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1ndrHTznjE1rHDY&shangquan=stmystx&shangquanId=29873&dataSource=1
整租 | 源 华尔街旁 粮贸大厦 精装三室 家具家电齐全,涪江二桥,1500,https://short.58.com/zd_p/886a13bc-9862-4cd4-a4f5-6cffdcbdf7bd/?target=kjmoamob-16-xgk_hvimob_57078153427907q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1D1PHEznjbQPW0Q&shangquan=mypeijiangerqiao&shangquanId=15340&dataSource=1
整租 | 市中心东方红桥头 精装正规一室一厅 东方广场家电家具,东方红大桥,1500,https://short.58.com/zd_p/646d6b1e-7ddb-47b4-b42b-38a0b135958e/?target=kjmoamob-16-xgk_hvimob_57085550198903q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1nYPjELPHm1PW0z&shangquan=mydfhdq&shangquanId=15341&dataSource=1
整租 | 市中心凯德广场旁 可季付 全新精装修 大都会三室 拎,临园口,3300,https://short.58.com/zd_p/c8896f7a-001e-477d-943a-b241703d15c4/?target=kjmoamob-16-xgk_hvimob_57902395659604q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPW0OnWmYrjEvrj0k&shangquan=linyk&shangquanId=14704&dataSource=1
整租 | 全新装修家具家电 大都会精装三室 押一付三配套齐全拎,临园口,3300,https://short.58.com/zd_p/c1b39244-04a3-4fad-bcbe-c61398f1f65e/?target=kjmoamob-16-xgk_hvimob_57912723132675q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPWNOnHbzPHcOrjDY&shangquan=linyk&shangquanId=14704&dataSource=1
整租 | 太 阳城二期 精装修 两室带书房 3空调 价格实惠,创业大道,1700,https://short.58.com/zd_p/f3d010fe-4b10-471f-9c1d-29dc4808e383/?target=kjmoamob-16-xgk_hvimob_57080255543467q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1nLrHEYPjTznj9Q&shangquan=mycydd&shangquanId=15353&dataSource=1
整租 | 真自主装修 豪装  市中心 1958套3出租  寻找,跃进路,3000,https://short.58.com/zd_p/9ecc2ae3-6000-41a8-b5a2-6ed4d5661d3e/?target=kjmoamob-16-xgk_hvimob_82497109808958q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjnOnjmQPH0vn101PWE1&shangquan=yuejl&shangquanId=14712&dataSource=1
整租 | 东辰学校旁精装两室，家具家电齐全，拎包入住,九洲大道,1500,https://short.58.com/zd_p/9ce6a76d-6434-480c-b0ad-4d6cc70e3568/?target=kjmoamob-16-xgk_hvimob_57930518329545q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPWcLPjN1nWbvPjTY&shangquan=myjiuzhoudadao&shangquanId=15352&dataSource=1
整租 | 经开区 南区花园 川音 惠科万达附近 精装短租公寓,南湖汽车站,600,https://short.58.com/zd_p/2cfa3c81-08ff-450d-a573-ed454b156137/?target=kjmoamob-16-xgk_hvimob_82570881365004q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjnOPjDLn1ndnW9YP10k&shangquan=nhqc&shangquanId=14724&dataSource=1
整租 | 大润发旁长虹国际城简约干净的一室一厅出租家具家电齐全,跃进路,1100,https://short.58.com/zd_p/30b706b5-48a0-4b36-b1d1-8202b99c153c/?target=kjmoamob-16-xgk_hvimob_57035153366540q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1cYPHEznW93PjTL&shangquan=yuejl&shangquanId=14712&dataSource=1
整租 | 近万达金菊家苑精装2房拎包入住随时看房可短租钥匙在手,火车站,1600,https://short.58.com/zd_p/8ac49e9e-a735-4b4b-9e8f-d2fc1975258a/?target=kjmoamob-16-xgk_hvimob_54917255255391q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEkPWNQrHEYrHEYnWmd&shangquan=myhcz&shangquanId=14703&dataSource=1
整租 | 绵中英才学校旁丨小岛花园三期丨全新精装套二拎包入住丨,科学城,2200,https://short.58.com/zd_p/d3043c0b-0320-4382-90d2-5c858fa2eba8/?target=kjmoamob-16-xgk_hvimob_57038180405659q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1c1PHnLnj0YrjEv&shangquan=kexuec&shangquanId=14718&dataSource=1
